term_str,syu_sentiment
suppress,-0.5
suppressed,-1.0
suppression,-0.5
supremacy,0.25
supreme,0.5
supremely,0.75
surcharge,-0.25
surety,0.4
surly,-0.6
surmount,0.6
surpass,0.4
surpassing,0.4
surprise,0.6
surreal,0.4
surreally,0.4
surrender,-0.5
surrendering,-0.4
surveillance,-0.4
survival,0.6
survive,0.8
survived,0.4
surviving,0.5
survivor,0.5
susceptible,-0.5
suspect,-0.75
suspected,-0.6
suspecting,-0.5
suspects,-0.5
suspend,-0.6
suspended,-0.6
suspension,-0.5
suspicion,-0.75
suspicions,-0.5
suspicious,-0.75
suspiciously,-0.6
sustainability,1.0
sustainable,1.0
swab,-0.4
swamp,-0.6
swamped,-0.5
swampy,-0.6
swank,0.4
swankier,0.4
swankiest,0.4
swanky,0.4
swarmed,-0.4
swastika,-1.0
swat,-0.6
swayed,-0.4
swear,-0.1
swearing,-0.5
swears,-0.6
sweating,-0.25
sweaty,-0.5
sweet,0.75
sweeten,0.6
sweeter,0.8
sweetheart,0.5
sweetie,1.0
sweetly,0.5
sweetness,0.75
sweets,0.5
swelled,-0.5
swelling,-0.75
swift,0.75
swiftly,0.6
swiftness,0.8
swindle,-0.5
swindles,-1.0
swindling,-1.0
swine,-0.5
swipe,-0.6
swollen,-0.5
symbolic,0.4
symbolically,0.4
symmetrical,0.1
symmetry,0.1
sympathetic,1.0
sympathy,0.25
symptom,-0.5
symptoms,-0.4
synchronize,0.25
syndrome,-0.5
syrupy,-0.25
taboo,-0.5
tackiest,-0.8
tackle,-0.25
tacky,-0.25
tact,0.4
tactics,-0.25
taint,-0.5
tainted,-1.0
talent,0.5
talented,0.5
talents,0.5
talisman,0.25
talk,0.4
tamper,-1.0
tangle,-0.6
tangled,-0.75
tangles,-0.6
tanked,-0.8
tanned,0.5
tantrum,-1.0
tapestry,0.4
tardiness,-1.0
tardy,-0.25
targets,-0.4
tariff,-0.25
tarnish,-0.5
tarnished,-1.0
tarnishes,-1.0
tarnishing,-1.0
task,-0.25
tasteful,0.6
tasteless,-0.5
tasty,1.0
tattered,-1.0
taunt,-0.5
taunted,-1.0
taunting,-1.0
tauntingly,-1.0
taunts,-1.0
tawdry,-0.8
tax,-0.25
taxing,-0.8
teach,0.4
teacher,0.25
teardrops,-0.6
tearfully,-1.0
tearily,-1.0
tears,-0.8
teary,-0.8
tease,-0.5
teasing,-0.8
technology,0.1
tedious,-0.5
tediously,-1.0
tedium,-1.0
teems,-0.25
temerity,-0.25
temper,-0.5
tempered,-0.8
tempers,-0.4
tempest,-0.5
tempt,-0.25
temptation,-0.5
tempting,-0.25
temptingly,-0.25
tenable,0.4
tenacious,0.5
tenaciously,0.8
tenacity,0.5
tender,0.75
tenderly,0.5
tenderness,0.8
tenement,-0.25
tense,-0.5
tension,-0.5
tenuous,-0.8
tenuously,-0.8
tepid,-0.25
terminal,-0.25
terminally,-0.6
terminate,-0.8
termination,-0.8
termite,-0.25
terrible,-0.75
terribleness,-1.0
terribly,-0.5
terrific,0.5
terrifically,0.8
terrified,-1.0
terrifies,-1.0
terrifying,-1.0
terror,-1.0
terrorism,-0.75
terrorist,-1.0
terrorize,-0.75
terrorized,-1.0
terrorizes,-1.0
terse,-0.4
testily,-1.0
testy,-1.0
tether,-0.25
thank,0.5
thankful,1.0
thanking,1.0
thankless,-1.0
thanks,0.6
thanksgiving,0.8
theft,-0.5
theoretical,0.4
therapeutic,1.0
therapeutics,1.0
therapist,-0.25
thicket,-0.25
thief,-1.0
thieves,-1.0
thinker,0.5
thirst,-0.25
thirsty,-0.25
thorn,-0.25
thorny,-0.75
thoroughbred,0.6
thoughtful,1.0
thoughtfully,1.0
thoughtfulness,0.5
thoughtless,-0.75
thoughtlessly,-1.0
thoughtlessness,-1.0
thrash,-0.5
thrashed,-0.25
thrashing,-1.0
threadbare,-0.8
threat,-0.75
threaten,-0.75
threatened,-0.5
threatening,-1.0
threatens,-0.5
threats,-0.75
threesomes,0.25
thresh,-0.4
thrift,0.5
thrifty,0.8
thrill,0.5
thrilled,0.5
thriller,0.1
thrilling,0.5
thrillingly,1.0
thrills,1.0
thrive,1.0
thriving,0.5
throb,-0.75
throbbed,-0.6
throbbing,-0.6
throbs,-0.6
throne,0.6
throttle,-0.5
thrusting,-0.4
thudding,-0.4
thug,-0.5
thugs,-1.0
thumbsup,1.0
thundering,-0.5
thunderstorms,-0.25
thunderstruck,-0.25
thwart,-0.75
thwarted,-0.8
thwarting,-0.8
thwarts,-0.8
tickle,0.75
tickled,0.6
tickling,0.6
tidy,0.8
tiff,-0.25
timeconsuming,-0.25
timehonored,0.6
timely,0.5
timid,-0.75
timidity,-0.25
timidly,-0.6
timidness,-0.6
timorous,-0.6
tingle,0.6
tinsel,0.6
tipsy,-0.25
tirade,-1.0
tired,-0.75
tiredness,-0.25
tiresome,-0.5
tiring,-1.0
tit,-0.25
titillate,0.8
titillating,0.8
titillatingly,0.8
tobacco,-0.25
togetherness,1.0
toil,-0.8
toilet,-0.25
toils,-0.8
tolerable,0.8
tolerant,0.5
tolerate,-0.25
toleration,0.25
toll,-0.6
toothache,-1.0
toothless,-0.6
toothsome,-0.25
toothy,-0.25
topheavy,-0.25
topnotch,1.0
topple,-0.5
topquality,1.0
torment,-0.75
tormented,-1.0
torn,-0.5
torpedo,-0.25
torpedoed,-0.6
torrent,-0.4
torrents,-0.4
torrid,-0.5
tort,-0.25
tortious,-0.6
tortuous,-0.8
torture,-1.0
tortured,-0.75
tortures,-0.75
torturing,-0.75
torturous,-1.0
torturously,-1.0
totalitarian,-0.75
totalitarianism,-1.0
tottered,-0.6
touched,0.25
touchy,-0.25
tough,0.25
tougher,0.25
toughest,0.25
toughness,0.25
towering,-0.4
toxic,-0.5
toxically,-1.0
toxin,-1.0
traditional,0.6
traditionalists,-0.25
traduce,-0.25
tragedy,-0.75
tragic,-0.75
tragically,-1.0
traitor,-0.5
traitorous,-1.0
traitorously,-1.0
tramp,-0.5
trample,-0.8
tranquil,0.75
tranquility,0.5
transcendence,0.6
transcendental,0.6
transgress,-0.8
transgression,-0.5
transgressions,-1.0
transparent,-0.25
trap,-0.5
trapped,-0.5
trappings,-0.6
traps,-0.5
trash,-0.5
trashed,-1.0
trashy,-0.5
trauma,-0.75
traumatic,-0.75
traumatically,-1.0
traumatize,-1.0
traumatized,-1.0
travail,-0.4
travesties,-1.0
travesty,-0.75
treacherous,-0.5
treacherously,-0.6
treachery,-0.5
treason,-1.0
treasonous,-0.5
treasure,0.75
treasured,1.0
treasures,1.0
treatment,-0.25
treats,-0.25
trek,-0.4
trembling,-0.5
tremendously,0.5
tremor,-0.5
tremors,-0.6
tremulous,-0.6
trenches,-0.6
trend,0.4
trending,0.4
trendy,0.1
trepidation,-0.8
trespass,-0.8
trespassed,-0.8
trespassing,-0.8
tribulation,-0.8
tribute,0.6
trick,-0.5
tricked,-0.75
trickery,-0.75
tricking,-0.4
trifle,-0.1
trigger,-0.4
tripping,-0.6
triumph,0.75
triumphal,0.8
triumphant,0.75
triumphantly,1.0
triumphed,1.0
triumphs,1.0
trivial,-0.25
trivialize,-0.4
trivially,-0.4
trod,-0.25
troll,-0.8
trophy,0.25
trouble,-0.5
troubled,-0.75
troublefree,0.8
troublemaker,-0.5
troubles,-0.75
troublesome,-0.5
troublesomely,-1.0
troubling,-1.0
troublingly,-0.5
truant,-1.0
truce,0.6
trump,-0.1
trust,0.5
trusted,0.5
trusting,1.0
trustingly,1.0
trustworthiness,1.0
trustworthy,1.0
trusty,0.5
truth,1.0
truthful,1.0
truthfully,0.8
truthfulness,0.5
tumble,-0.5
tumbled,-0.5
tumbles,-0.4
tumbling,-0.4
tumor,-0.8
tumult,-1.0
tumultuous,-0.5
tunneled,-0.25
turbulence,-0.4
turbulent,-0.5
turmoil,-0.5
tutelage,0.6
tutor,0.25
twang,-0.25
twat,-0.75
twin,0.25
twisted,-0.25
twitch,-0.6
twitchy,-0.25
twofaced,-0.25
typhoon,-0.6
tyrannical,-0.5
tyrannically,-1.0
tyranny,-0.5
tyrant,-0.5
ugh,-0.25
uglier,-1.0
ugliest,-0.5
ugliness,-0.5
ugly,-0.75
ulcer,-0.8
ulterior,-0.5
ultimatum,-0.5
ultimatums,-0.4
ultramodern,0.4
umpire,0.4
unabashed,-0.4
unabashedly,-0.4
unable,-0.5
unacceptable,-0.75
unacceptably,-0.8
unaccessible,-0.8
unaccountable,-0.8
unaccustomed,-0.6
unachievable,-0.8
unaffordable,-0.8
unamused,-1.0
unanimity,0.4
unanimous,0.4
unanimously,0.25
unanswered,-0.6
unapologetic,-0.6
unappealing,-1.0
unappreciated,-1.0
unappreciative,-1.0
unapproved,-0.5
unassailable,-0.4
unattached,-0.6
unattainable,-0.8
unattractive,-0.5
unauthentic,-1.0
unauthorized,-0.8
unavailable,-0.5
unavoidable,-0.5
unavoidably,-0.8
unaware,-0.75
unbearable,-0.75
unbearably,-0.8
unbelief,-0.6
unbelievable,-0.75
unbelievably,-0.5
unbelieving,-0.6
unbiased,0.75
unblinking,-0.4
unborn,-0.5
unbound,-0.25
unbreakable,0.8
unbroken,0.4
uncanny,0.25
uncaring,-0.5
uncertain,-0.75
uncertainty,-0.8
unchangeable,-0.6
unchecked,-0.6
uncivil,-1.0
uncivilized,-1.0
unclean,-0.5
unclear,-0.5
uncomfortable,-0.75
uncomfortably,-0.5
uncompetitive,-0.25
uncomplicated,0.5
uncompromising,-0.5
uncompromisingly,-0.6
unconcerned,-0.5
unconditional,0.4
unconditionally,0.4
unconfirmed,-0.5
unconscionable,-1.0
unconscious,-0.5
unconstitutional,-0.5
uncontrollable,-1.0
uncontrollably,-1.0
uncontrolled,-0.5
unconvinced,-0.5
unconvincing,-0.5
unconvincingly,-1.0
uncooperative,-1.0
uncouth,-1.0
uncreative,-1.0
uncredited,-0.8
undamaged,0.5
undaunted,0.8
undecided,-1.0
undefined,-0.6
undependability,-1.0
undependable,-1.0
underbelly,-0.4
undercut,-0.4
undercuts,-0.4
undercutting,-0.4
underdog,-0.25
underestimate,-0.5
underestimated,-0.4
underestimates,-0.4
underestimating,-0.4
underlings,-0.25
underlying,-0.25
undermine,-0.5
undermined,-0.75
undermines,-0.5
undermining,-0.75
underpaid,-0.75
underpowered,-0.6
undersize,-0.25
undersized,-0.5
understaffed,-0.8
understandable,0.8
understanding,1.0
underweight,-0.8
underworld,-0.6
underwrite,-0.25
undeserving,-1.0
undesirable,-0.75
undesired,-1.0
undetermined,-0.6
undid,-0.4
undigested,-0.6
undignified,-1.0
undisciplined,-1.0
undisputed,0.4
undivided,0.25
undo,-0.25
undocumented,-0.6
undone,-0.5
undrinkable,-0.8
undue,-0.8
undying,0.8
unearthing,-0.6
unease,-1.0
uneasily,-1.0
uneasiness,-0.5
uneasy,-1.0
uneconomical,-0.8
uneducated,-0.8
unemotional,-0.6
unemployed,-0.75
unemployment,-0.6
unencumbered,0.6
unending,-0.6
unequal,-0.75
unequaled,0.4
unequivocally,0.5
unethical,-0.5
unevaluated,-0.6
uneven,-0.5
uneventful,-0.1
unexcited,-0.6
unexpected,-0.25
unexpectedly,-0.25
unexplained,-0.5
unfair,-0.5
unfairly,-1.0
unfairness,-0.5
unfaithful,-0.5
unfaithfully,-1.0
unfamiliar,-0.6
unfavorable,-0.5
unfazed,0.25
unfeeling,-0.8
unfettered,0.4
unfinished,-0.5
unfit,-1.0
unfixable,-0.8
unfocused,-0.8
unforeseen,-0.8
unforgettable,0.5
unforgiving,-0.5
unfortunate,-0.75
unfortunately,-1.0
unfounded,-0.6
unfriendly,-0.5
unfulfilled,-0.75
unfunded,-0.25
unfurnished,-0.6
ungainly,-1.0
ungentlemanly,-0.6
unglued,-0.6
ungodly,-1.0
ungovernable,-0.8
ungrateful,-0.5
unhappily,-1.0
unhappiness,-0.5
unhappy,-0.75
unhealthy,-0.75
unheard,-0.6
unhelpful,-1.0
unhinged,-0.8
unholy,-0.5
unification,0.4
unified,0.6
unify,1.0
unimaginable,-0.5
unimaginably,-0.6
unimportant,-0.5
unimpressed,-0.5
unimpressive,-0.8
unimproved,-0.8
uninfected,0.25
uninformed,-0.5
uninitiated,-0.6
uninjured,0.4
uninspired,-0.5
uninspiring,-1.0
uninsured,-0.8
unintelligent,-1.0
unintelligible,-0.5
unintentionally,-0.4
uninterested,-0.8
uninteresting,-0.5
unique,0.6
unison,0.4
unitary,0.25
unite,0.6
united,0.5
unity,0.5
universal,0.4
university,0.6
unjust,-0.75
unjustifiable,-0.5
unjustifiably,-0.8
unjustified,-0.5
unjustly,-1.0
unkind,-0.5
unkindly,-1.0
unknowable,-0.8
unknown,-0.5
unlawful,-0.5
unlawfully,-1.0
unlawfulness,-1.0
unleash,-0.25
unlicensed,-0.5
unlikely,-0.5
unlimited,0.5
unlovable,-0.75
unloved,-0.5
unlucky,-0.5
unmanageable,-1.0
unmarked,-0.25
unmatched,0.5
unmoored,-0.25
unmotivated,-1.0
unmoved,-0.8
unnatural,-0.75
unnaturally,-0.8
unnecessary,-0.6
unneeded,-0.6
unnerve,-1.0
unnerved,-0.5
unnerving,-1.0
unnervingly,-1.0
unnoticed,-0.5
unobserved,-0.25
unofficial,-0.1
unorthodox,-0.25
unorthodoxy,-0.6
unpaid,-0.8
unpainted,-0.1
unpleasant,-0.75
unpleasantries,-0.8
unpopular,-0.5
unpredictable,-0.5
unprepared,-0.75
unprocessed,-0.25
unproductive,-0.5
unprofessional,-1.0
unprofitable,-0.5
unpronounceable,-0.8
unprotected,-0.8
unproved,-0.25
unproven,-0.8
unpublished,-0.25
unqualified,-0.5
unquestionable,0.5
unquestionably,0.5
unquestioned,-0.25
unravel,-0.1
unraveled,-0.5
unraveling,-0.1
unreachable,-0.5
unreadable,-0.8
unreal,-0.4
unrealistic,-1.0
unreasonable,-0.5
unreasonably,-0.5
unrecognizable,-0.6
unrecovered,-0.8
unrelenting,-0.4
unrelentingly,-0.4
unreliability,-1.0
unreliable,-0.75
unrequited,-0.6
unresolved,-1.0
unresponsive,-1.0
unrest,-1.0
unrestricted,-0.25
unrivaled,0.4
unruly,-0.5
unsafe,-0.5
unsaid,-0.25
unsatisfactory,-0.5
unsatisfiable,-1.0
unsatisfied,-0.5
unsatisfying,-1.0
unsavory,-0.75
unscathed,0.8
unscheduled,-0.25
unscrupulous,-0.5
unscrupulously,-1.0
unsecure,-0.25
unsecured,-0.8
unseemly,-1.0
unselfish,0.5
unsettle,-1.0
unsettled,-0.75
unsettling,-1.0
unsettlingly,-1.0
unshakable,0.25
unsightly,-1.0
unskilled,-1.0
unsmiling,-1.0
unsophisticated,-0.75
unsound,-1.0
unspeakable,-0.75
unspeakably,-0.8
unspecified,-0.4
unstable,-1.0
unsteadily,-0.8
unsteadiness,-0.8
unsteady,-0.8
unstoppable,-0.25
unsuccessful,-0.5
unsuccessfully,-1.0
unsuitable,-0.8
unsung,-0.25
unsupported,-0.75
unsupportive,-0.8
unsure,-0.5
unsurpassed,0.4
unsurprising,-0.25
unsuspecting,-0.5
unsustainable,-0.5
unsympathetic,-0.5
untamed,-0.6
untarnished,0.4
untenable,-0.5
untested,-0.4
unthinkable,-0.75
unthinkably,-0.8
untidy,-1.0
untimely,-0.5
untold,-0.25
untouchable,-0.25
untouched,-0.5
untoward,-0.8
untrained,-0.8
untrue,-0.5
untrustworthy,-0.5
untruthful,-1.0
unusable,-0.8
unusably,-0.8
unusual,-0.6
unusually,-0.6
unveil,0.25
unveiling,-0.25
unwanted,-0.75
unwarranted,-0.5
unwashed,-0.6
unwatchable,-1.0
unwavering,0.5
unwelcome,-0.75
unwell,-0.5
unwieldy,-1.0
unwilling,-0.8
unwillingly,-0.8
unwillingness,-0.5
unwise,-0.5
unwisely,-1.0
unwitting,-0.8
unworkable,-0.8
unworthy,-0.75
unyielding,-0.5
upbeat,1.0
upbraid,-0.8
upcoming,0.4
upgraded,0.8
upheaval,-0.5
upheld,0.6
uphold,0.6
uplift,0.5
uplifting,1.0
upright,0.6
uprising,-0.5
uproar,-0.5
uproarious,0.25
uproot,-0.6
uprooted,-0.6
upscale,0.4
upset,-0.75
upsets,-0.5
upsetting,-0.8
upsettingly,-1.0
upstaged,-0.6
uptight,-0.5
urchin,-0.25
urgent,-0.75
urinals,-0.25
urine,-0.6
usable,0.6
useable,0.6
useful,0.5
usefulness,1.0
useless,-0.75
uselessness,-0.6
userfriendly,1.0
usual,0.4
usurp,-0.5
usurped,-0.8
usurper,-0.8
usury,-1.0
utility,0.4
utmost,0.4
utopian,0.8
uttered,-0.25
uttering,-0.25
utterly,-0.4
utters,-0.25
vacation,0.8
vacations,0.8
vacuous,-1.0
vaginal,-0.25
vagrant,-0.5
vague,-0.75
vagueness,-0.5
vain,-1.0
vainly,-0.5
valedictorian,0.25
valiant,0.5
valiantly,1.0
validate,0.8
validated,0.8
validates,0.8
validating,0.8
valleys,0.25
valor,0.5
valuable,0.5
vampire,-0.1
vanguard,0.25
vanished,-0.6
vanishing,-0.6
vanity,-0.5
vanquish,-0.6
varicose,-0.8
variety,0.25
vegetative,-0.25
vehement,-0.25
vehemently,-0.25
velvety,0.6
vendetta,-0.8
venerable,0.6
venerate,0.6
veneration,0.5
vengeance,-0.75
vengeful,-0.75
vengefully,-1.0
vengefulness,-1.0
venom,-0.75
venomous,-0.5
venomously,-1.0
vent,-0.25
venting,-0.25
veracity,0.8
verbosity,-0.25
verdant,0.8
verifiable,0.6
verification,0.6
verified,0.5
verify,0.6
verily,0.8
veritable,0.5
vermin,-1.0
vernal,0.25
versatile,1.0
versatility,1.0
versus,-0.25
vertigo,-0.5
verve,0.6
vestiges,-0.25
veteran,0.1
veto,-0.25
vex,-1.0
vexation,-0.5
vexing,-0.5
vexingly,-1.0
viable,0.25
vibrant,0.75
vibrantly,1.0
vice,-0.5
vicious,-0.75
viciously,-1.0
viciousness,-1.0
victim,-0.75
victimize,-0.75
victimized,-0.75
victimizes,-1.0
victimizing,-1.0
victims,-0.75
victor,0.5
victorious,0.5
victory,0.75
viewable,0.25
vigilance,0.5
vigilant,0.75
vigor,0.5
vigorous,0.5
vile,-0.75
vileness,-1.0
vilify,-0.4
villager,-0.1
villagers,-0.25
villain,-1.0
villainous,-1.0
villainously,-1.0
villains,-1.0
vindicate,0.25
vindicated,0.5
vindicates,0.25
vindicating,0.25
vindication,0.25
vindictive,-0.5
vindictively,-0.25
vindictiveness,-0.5
violate,-0.5
violated,-1.0
violates,-1.0
violating,-0.5
violation,-0.5
violator,-1.0
violators,-1.0
violence,-0.5
violent,-0.75
violently,-0.75
viper,-0.25
virgin,0.4
virginity,0.5
virtue,0.5
virtuous,0.75
virtuously,1.0
virulence,-0.5
virulent,-0.5
virulently,-1.0
virus,-0.5
vision,0.5
visionary,0.75
visit,0.4
visitation,-0.25
visitor,0.25
vital,0.4
vitality,0.5
vitriolic,-1.0
vivacious,0.75
vivid,0.5
vixen,-0.25
vociferous,-0.25
vociferously,-0.25
vogue,0.6
voided,-0.4
voids,-0.4
volatile,-0.4
volatility,-0.5
volunteer,0.8
voluptuous,0.6
vomit,-1.0
vomited,-0.5
vomiting,-0.5
vomits,-0.5
voodoo,-0.25
voter,0.6
vouchsafe,0.6
vow,0.6
vows,0.6
vulgar,-0.5
vulgarity,-1.0
vulnerability,-0.5
vulnerable,-0.5
vulture,-0.25
wacko,-1.0
waft,-0.25
wages,0.4
wail,-0.75
wailing,-1.0
wait,-0.25
wallow,-0.75
waltz,0.6
waning,-0.4
wanton,-0.8
war,-0.5
warden,-0.4
wardens,-0.4
wardrobes,0.4
wards,-0.4
warfare,-0.5
warily,-1.0
wariness,-1.0
warlike,-0.5
warm,0.5
warmer,0.6
warmhearted,1.0
warmly,1.0
warms,0.6
warmth,0.5
warn,-0.75
warned,-0.5
warning,-0.5
warnings,-0.5
warns,-0.25
warp,-0.25
warped,-0.5
warranty,0.25
warring,-1.0
warrior,-0.6
wars,-1.0
wart,-0.6
wary,-1.0
washedout,-0.25
waste,-0.75
wasted,-0.75
wasteful,-0.5
wastefulness,-1.0
wasting,-1.0
watchdog,-0.25
watchful,0.6
watchman,-0.4
waterdown,-0.25
watereddown,-0.25
waterlogged,-0.8
waterproof,0.6
watery,-0.25
waver,-0.8
wavering,-0.8
wayward,-0.8
weak,-0.5
weaken,-0.5
weakened,-1.0
weakening,-0.5
weaker,-1.0
weakly,-1.0
weakness,-1.0
weaknesses,-1.0
wealth,0.5
wealthy,0.5
wearily,-1.0
weariness,-0.75
wearisome,-1.0
weary,-0.75
weatherproof,0.6
weddings,0.6
wedge,-0.25
weed,-0.25
weeds,-0.25
weep,-1.0
weeping,-0.5
weepy,-1.0
weird,-0.25
weirder,-0.8
weirdly,-0.8
weirdo,-1.0
welcome,0.5
welcomed,0.75
welcomes,1.0
well,0.8
wellbalanced,1.0
wellbehaved,1.0
wellbeing,1.0
wellbred,1.0
wellconnected,1.0
welleducated,1.0
wellestablished,1.0
wellinformed,1.0
wellintentioned,1.0
wellknown,1.0
wellmade,1.0
wellmanaged,1.0
wellmannered,1.0
wellpositioned,1.0
wellreceived,1.0
wellregarded,1.0
wellrounded,1.0
wellrun,1.0
wellwishers,1.0
welts,-1.0
wench,-1.0
wheedle,-0.25
wheelchair,-0.25
wheezing,-1.0
whim,-0.25
whimper,-1.0
whimpered,-1.0
whims,0.4
whimsical,0.4
whine,-0.25
whines,-1.0
whining,-1.0
whiny,-1.0
whip,-0.25
whipped,-0.8
whips,-0.25
whisperings,-0.4
white,0.4
whitened,0.4
whiteness,0.4
wholeheartedly,1.0
wholeness,1.0
wholesome,0.5
whoop,0.4
whooping,0.4
whore,-1.0
whores,-0.5
wicca,-0.25
wicked,-0.75
wickedly,-1.0
wickedness,-0.5
widespread,-0.25
widowed,-1.0
wild,-0.25
wildfire,-0.25
willful,-0.25
willies,-0.25
willing,0.8
willingly,0.5
willingness,0.75
wilt,-0.25
wilted,-1.0
wilting,-1.0
wimp,-1.0
wimpy,-0.25
win,0.5
wince,-0.75
winced,-1.0
windfall,0.5
windpipe,-0.25
winked,0.6
winking,0.6
winks,0.6
winnable,0.8
winner,0.75
winners,0.8
winning,0.75
winningly,1.0
winnings,1.0
wins,0.5
wireless,0.25
wisdom,0.75
wise,0.5
wisecrack,-0.4
wisely,0.5
wish,0.8
wishes,0.8
wishing,0.8
wit,0.6
witch,-0.4
witchcraft,-0.25
withdraw,-0.8
withdrawn,-0.8
wither,-1.0
withered,-1.0
withering,-1.0
withstand,0.25
witnessing,-0.25
wits,0.6
witty,0.5
wizard,0.4
wobbled,-0.6
wobbles,-0.6
wobbly,-0.6
woe,-0.5
woebegone,-0.5
woeful,-0.75
woefully,-0.5
wolf,-0.25
womanizer,-0.5
womanizing,-1.0
womanly,-0.25
womb,0.25
won,0.5
wonderful,0.75
wonderfully,0.75
wonderment,1.0
wondrous,1.0
wondrously,1.0
wooziness,-0.25
work,0.25
workable,0.4
worked,0.25
working,0.25
works,0.25
worldfamous,1.0
worm,-0.25
worn,-0.1
worried,-0.75
worriedly,-0.8
worrier,-0.25
worries,-0.5
worrisome,-1.0
worry,-0.75
worrying,-0.75
worryingly,-1.0
worse,-0.75
worsen,-0.5
worsened,-1.0
worsening,-1.0
worsens,-1.0
worship,0.25
worshipped,0.25
worshipping,0.25
worships,0.25
worst,-0.5
worth,0.75
worthiness,1.0
worthless,-1.0
worthlessly,-1.0
worthlessness,-1.0
worthwhile,1.0
worthy,0.75
wound,-0.5
wounds,-1.0
wow,0.5
wowed,1.0
wrath,-0.5
wrathful,-1.0
wreak,-0.5
wreaked,-1.0
wreaks,-1.0
wreck,-0.75
wrecked,-1.0
wreckers,-1.0
wrench,-0.5
wrest,-0.6
wrestle,-0.4
wrestled,-0.4
wrestling,-0.4
wretch,-0.5
wretched,-0.5
wretchedly,-1.0
wretchedness,-0.5
wrinkle,-0.25
wrinkled,-0.4
wrinkles,-0.5
writhe,-0.8
writhing,-0.8
wrong,-0.75
wrongdoing,-1.0
wronged,-0.5
wrongful,-0.5
wrongly,-0.5
wrought,-0.5
wrung,-0.25
wry,-0.25
xenophobia,-0.25
yanked,-0.4
yanks,-0.4
yawn,-0.25
yell,-0.25
yelp,-0.8
yelped,-0.6
yes,0.8
young,0.4
younger,0.25
youth,0.4
youthful,0.5
yowl,-0.4
yummy,0.8
zeal,0.5
zealot,-0.25
zealous,0.4
zenith,0.4
zest,0.5
zombie,-0.25
zombies,-0.25
false,-0.6
true,0.5
