term_str,n,pos_max,pos_group,df,dfidf
abating,3,JJ,JJ,2,14.643856189774725
gladsome,3,NN,NN,3,20.21089678249862
extort,3,VB,VB,3,20.21089678249862
hailing,3,NN,NN,3,20.21089678249862
obscuring,3,VBG,VB,3,20.21089678249862
replenish,3,VB,VB,2,14.643856189774725
festive,3,JJ,JJ,3,20.21089678249862
intentional,3,JJ,JJ,3,20.21089678249862
sportive,3,JJ,JJ,3,20.21089678249862
plaited,3,VBD,VB,3,20.21089678249862
recommending,3,VBG,VB,3,20.21089678249862
scampering,3,VBG,VB,2,14.643856189774725
palate,3,NN,NN,3,20.21089678249862
specimens,3,NNS,NN,3,20.21089678249862
selecting,3,VBG,VB,3,20.21089678249862
recommendations,3,NN,NN,3,20.21089678249862
hurly,3,JJ,JJ,2,14.643856189774725
emptiness,3,NN,NN,3,20.21089678249862
inconveniences,3,NNS,NN,3,20.21089678249862
feathery,3,NN,NN,2,14.643856189774725
oaten,3,JJ,JJ,3,20.21089678249862
freshen,3,VB,VB,3,20.21089678249862
closets,3,NNS,NN,2,14.643856189774725
dismally,3,RB,RB,3,20.21089678249862
commodious,3,JJ,JJ,3,20.21089678249862
workings,3,NNS,NN,3,20.21089678249862
alleged,3,IN,IN,3,20.21089678249862
hostage,3,NN,NN,2,14.643856189774725
abstractedly,3,RB,RB,3,20.21089678249862
supposititious,3,JJ,JJ,3,20.21089678249862
stupefaction,3,NN,NN,3,20.21089678249862
giveth,3,VBZ,VB,3,20.21089678249862
apologizing,3,VBG,VB,3,20.21089678249862
carshalton,3,NNP,NN,2,14.643856189774725
gloucester,3,NNP,NN,3,20.21089678249862
schoolboy,3,NN,NN,3,20.21089678249862
inequality,3,NN,NN,3,20.21089678249862
impetuously,3,RB,RB,3,20.21089678249862
patched,3,JJ,JJ,3,20.21089678249862
benumbed,3,VBN,VB,3,20.21089678249862
surplus,3,NN,NN,2,14.643856189774725
thickened,3,VBD,VB,3,20.21089678249862
vibrations,3,NNS,NN,2,14.643856189774725
encouragingly,3,NN,NN,3,20.21089678249862
winters,3,NN,NN,3,20.21089678249862
tuned,3,VBN,VB,3,20.21089678249862
gracefully,3,RB,RB,3,20.21089678249862
forfeits,3,NN,NN,2,14.643856189774725
perforce,3,NN,NN,3,20.21089678249862
gesticulation,3,NN,NN,2,14.643856189774725
cramp,3,NN,NN,3,20.21089678249862
slacken,3,VB,VB,3,20.21089678249862
pillaged,3,VBN,VB,2,14.643856189774725
sighings,3,NNS,NN,3,20.21089678249862
doggedly,3,RB,RB,3,20.21089678249862
senators,3,NN,NN,3,20.21089678249862
tricked,3,VBN,VB,3,20.21089678249862
platter,3,NN,NN,2,14.643856189774725
overhangs,3,VBZ,VB,3,20.21089678249862
core,3,NN,NN,3,20.21089678249862
mistletoe,3,NN,NN,1,8.321928094887362
pigs,3,NN,NN,2,14.643856189774725
plum,3,NN,NN,2,14.643856189774725
punch,3,NN,NN,2,14.643856189774725
minuter,3,NN,NN,3,20.21089678249862
particles,3,NNS,NN,3,20.21089678249862
hein,3,NN,NN,3,20.21089678249862
embark,3,VB,VB,3,20.21089678249862
firma,3,NN,NN,2,14.643856189774725
alertness,3,NN,NN,3,20.21089678249862
adoption,3,NN,NN,3,20.21089678249862
blended,3,VBD,VB,3,20.21089678249862
discompose,3,VB,VB,3,20.21089678249862
sublimest,3,JJS,JJ,3,20.21089678249862
ce,3,NN,NN,2,14.643856189774725
strife,3,NN,NN,3,20.21089678249862
sequin,3,NN,NN,3,20.21089678249862
grocers,3,NNP,NN,2,14.643856189774725
goings,3,NNS,NN,3,20.21089678249862
fictions,3,NN,NN,2,14.643856189774725
monitor,3,NN,NN,3,20.21089678249862
pigtail,3,NN,NN,1,8.321928094887362
screws,3,NN,NN,3,20.21089678249862
hob,3,NN,NN,3,20.21089678249862
brood,3,VB,VB,3,20.21089678249862
predecessor,3,NN,NN,3,20.21089678249862
choler,3,NN,NN,3,20.21089678249862
musings,3,NNS,NN,3,20.21089678249862
cryptic,3,JJ,JJ,3,20.21089678249862
figurehead,3,NN,NN,3,20.21089678249862
magnetic,3,JJ,JJ,3,20.21089678249862
torpedoed,3,VBN,VB,3,20.21089678249862
shaved,3,VBD,VB,3,20.21089678249862
thankee,3,NN,NN,2,14.643856189774725
indisputable,3,JJ,JJ,3,20.21089678249862
outcry,3,NN,NN,3,20.21089678249862
verezzis,3,NNP,NN,2,14.643856189774725
fumbled,3,VBD,VB,3,20.21089678249862
shaggy,3,JJ,JJ,3,20.21089678249862
ponies,3,NNS,NN,2,14.643856189774725
resumption,3,NN,NN,3,20.21089678249862
barked,3,VBD,VB,3,20.21089678249862
ecstatic,3,JJ,JJ,3,20.21089678249862
stumble,3,VB,VB,3,20.21089678249862
terrestrial,3,JJ,JJ,3,20.21089678249862
waistcoats,3,NNS,NN,3,20.21089678249862
twould,3,MD,MD,3,20.21089678249862
snuffed,3,VBD,VB,2,14.643856189774725
eased,3,VBN,VB,3,20.21089678249862
pretension,3,NN,NN,3,20.21089678249862
suspension,3,NN,NN,3,20.21089678249862
sprawling,3,JJ,JJ,3,20.21089678249862
lilys,3,NN,NN,1,8.321928094887362
avenged,3,JJ,JJ,3,20.21089678249862
functionary,3,NN,NN,3,20.21089678249862
overset,3,VB,VB,3,20.21089678249862
awning,3,NN,NN,2,14.643856189774725
falsehoods,3,NNS,NN,3,20.21089678249862
unfixed,3,JJ,JJ,3,20.21089678249862
drummond,3,NNP,NN,1,8.321928094887362
empowered,3,VBN,VB,3,20.21089678249862
th,3,NN,NN,3,20.21089678249862
wailed,3,VBD,VB,3,20.21089678249862
blockheads,3,NNS,NN,2,14.643856189774725
agreeableness,3,NN,NN,1,8.321928094887362
sleuths,3,NN,NN,2,14.643856189774725
belongings,3,NNS,NN,3,20.21089678249862
mammas,3,JJ,JJ,3,20.21089678249862
gripped,3,VBD,VB,2,14.643856189774725
biggest,3,JJS,JJ,3,20.21089678249862
ecstasies,3,NNS,NN,3,20.21089678249862
ellen,3,NNP,NN,2,14.643856189774725
phaeton,3,NN,NN,2,14.643856189774725
flicker,3,NN,NN,3,20.21089678249862
mitchells,3,NNP,NN,3,20.21089678249862
incivility,3,NN,NN,2,14.643856189774725
kcs,3,NNP,NN,3,20.21089678249862
amenable,3,JJ,JJ,2,14.643856189774725
terriers,3,NNS,NN,3,20.21089678249862
shamming,3,VBG,VB,3,20.21089678249862
appropriated,3,VBN,VB,3,20.21089678249862
lark,3,NN,NN,3,20.21089678249862
knowingly,3,NN,NN,3,20.21089678249862
practiced,3,JJ,JJ,3,20.21089678249862
raillery,3,NN,NN,3,20.21089678249862
jeer,3,NN,NN,3,20.21089678249862
bucket,3,NN,NN,3,20.21089678249862
irretrievable,3,JJ,JJ,3,20.21089678249862
reform,3,NN,NN,3,20.21089678249862
delineation,3,NN,NN,3,20.21089678249862
discharging,3,VBG,VB,3,20.21089678249862
laurentinas,3,NNP,NN,1,8.321928094887362
wonted,3,JJ,JJ,3,20.21089678249862
erased,3,VBN,VB,3,20.21089678249862
netting,3,VBG,VB,3,20.21089678249862
pleads,3,VBZ,VB,2,14.643856189774725
worries,3,NNS,NN,3,20.21089678249862
disclaimed,3,VBD,VB,3,20.21089678249862
photographer,3,NN,NN,3,20.21089678249862
lured,3,VBD,VB,3,20.21089678249862
bogus,3,NN,NN,2,14.643856189774725
avignon,3,NNP,NN,3,20.21089678249862
successor,3,NN,NN,3,20.21089678249862
commiserate,3,VB,VB,3,20.21089678249862
tetbury,3,NNP,NN,1,8.321928094887362
surer,3,JJ,JJ,3,20.21089678249862
docks,3,NN,NN,3,20.21089678249862
radcliffes,3,NNP,NN,3,20.21089678249862
radcliffe,3,NNP,NN,3,20.21089678249862
canopies,3,NNS,NN,3,20.21089678249862
balconies,3,NN,NN,3,20.21089678249862
bedford,3,NNP,NN,3,20.21089678249862
emitted,3,VBD,VB,3,20.21089678249862
clamorous,3,JJ,JJ,3,20.21089678249862
miraculously,3,RB,RB,3,20.21089678249862
harsher,3,NN,NN,3,20.21089678249862
overstrained,3,JJ,JJ,3,20.21089678249862
unintentional,3,JJ,JJ,3,20.21089678249862
laurentinis,3,NNP,NN,2,14.643856189774725
hostility,3,NN,NN,3,20.21089678249862
unsolicited,3,JJ,JJ,3,20.21089678249862
guile,3,NN,NN,3,20.21089678249862
tardiness,3,NN,NN,3,20.21089678249862
tediousness,3,NN,NN,3,20.21089678249862
excitedly,3,JJ,JJ,3,20.21089678249862
bruise,3,NN,NN,3,20.21089678249862
unconsciousness,3,NN,NN,3,20.21089678249862
turners,3,NNP,NN,2,14.643856189774725
scanned,3,VBD,VB,3,20.21089678249862
punctually,3,NNS,NN,3,20.21089678249862
unconvinced,3,NN,NN,3,20.21089678249862
midland,3,NNP,NN,2,14.643856189774725
inspectors,3,NNS,NN,3,20.21089678249862
carpeted,3,VBD,VB,3,20.21089678249862
fateful,3,JJ,JJ,3,20.21089678249862
chests,3,NN,NN,3,20.21089678249862
complacent,3,NN,NN,3,20.21089678249862
leash,3,NN,NN,2,14.643856189774725
giovanni,3,NNP,NN,1,8.321928094887362
fortifying,3,VBG,VB,3,20.21089678249862
japan,3,NN,NN,2,14.643856189774725
cavaliero,3,NN,NN,1,8.321928094887362
celerity,3,NN,NN,3,20.21089678249862
headland,3,NN,NN,3,20.21089678249862
venerate,3,VB,VB,3,20.21089678249862
satire,3,NN,NN,2,14.643856189774725
verb,3,NN,NN,3,20.21089678249862
mortifications,3,NNS,NN,3,20.21089678249862
rotted,3,VBN,VB,3,20.21089678249862
stitches,3,NNS,NN,2,14.643856189774725
sewn,3,NNP,NN,3,20.21089678249862
whiz,3,NN,NN,2,14.643856189774725
widening,3,NN,NN,3,20.21089678249862
ruder,3,NN,NN,3,20.21089678249862
picnic,3,JJ,JJ,3,20.21089678249862
inns,3,NN,NN,3,20.21089678249862
rattles,3,VBZ,VB,3,20.21089678249862
julias,3,NNP,NN,2,14.643856189774725
historians,3,NN,NN,1,8.321928094887362
embellishments,3,NNS,NN,2,14.643856189774725
inability,3,NN,NN,3,20.21089678249862
strenuous,3,JJ,JJ,3,20.21089678249862
automatic,3,NN,NN,3,20.21089678249862
weakest,3,NN,NN,3,20.21089678249862
charmingly,3,RB,RB,3,20.21089678249862
cooks,3,NNS,NN,3,20.21089678249862
disinterestedness,3,NN,NN,3,20.21089678249862
allies,3,NNP,NN,3,20.21089678249862
inseparable,3,JJ,JJ,3,20.21089678249862
guarding,3,VBG,VB,3,20.21089678249862
ferreted,3,VBD,VB,3,20.21089678249862
putney,3,NNP,NN,3,20.21089678249862
inconsiderable,3,JJ,JJ,3,20.21089678249862
heretofore,3,NN,NN,3,20.21089678249862
prepossessing,3,NN,NN,3,20.21089678249862
espionage,3,NN,NN,2,14.643856189774725
roderick,3,NNP,NN,1,8.321928094887362
twitch,3,NN,NN,3,20.21089678249862
misgivings,3,NNS,NN,3,20.21089678249862
republican,3,JJ,JJ,3,20.21089678249862
cleverest,3,JJS,JJ,3,20.21089678249862
ricardos,3,NNP,NN,2,14.643856189774725
unanswerably,3,RB,RB,3,20.21089678249862
treasury,3,NN,NN,1,8.321928094887362
dissolute,3,NN,NN,3,20.21089678249862
encompass,3,NN,NN,3,20.21089678249862
pompous,3,JJ,JJ,3,20.21089678249862
docility,3,NN,NN,3,20.21089678249862
decorative,3,JJ,JJ,3,20.21089678249862
righteous,3,JJ,JJ,3,20.21089678249862
piling,3,VBG,VB,3,20.21089678249862
hennessey,3,NNP,NN,2,14.643856189774725
forearm,3,NN,NN,3,20.21089678249862
suppression,3,NN,NN,2,14.643856189774725
scraped,3,JJ,JJ,3,20.21089678249862
veriest,3,JJS,JJ,3,20.21089678249862
encircled,3,VBD,VB,3,20.21089678249862
secreting,3,VBG,VB,3,20.21089678249862
stocked,3,VBD,VB,3,20.21089678249862
actuated,3,VBN,VB,3,20.21089678249862
bachelors,3,NN,NN,3,20.21089678249862
decoration,3,NN,NN,1,8.321928094887362
sniff,3,JJ,JJ,3,20.21089678249862
strung,3,NN,NN,3,20.21089678249862
hood,3,NNP,NN,3,20.21089678249862
flushing,3,VBG,VB,3,20.21089678249862
bengal,3,NNP,NN,3,20.21089678249862
elias,3,NNP,NN,2,14.643856189774725
bandied,3,VBN,VB,3,20.21089678249862
stabbed,3,VBD,VB,3,20.21089678249862
clanging,3,NN,NN,3,20.21089678249862
repel,3,VB,VB,2,14.643856189774725
cautioned,3,VBD,VB,3,20.21089678249862
mat,3,NN,NN,3,20.21089678249862
tumbler,3,NN,NN,3,20.21089678249862
successes,3,NN,NN,3,20.21089678249862
pitiably,3,RB,RB,3,20.21089678249862
frogs,3,NN,NN,2,14.643856189774725
middlesex,3,NNP,NN,3,20.21089678249862
unabashed,3,NN,NN,2,14.643856189774725
biscuit,3,NN,NN,3,20.21089678249862
poring,3,NN,NN,3,20.21089678249862
humouredly,3,NN,NN,3,20.21089678249862
tingled,3,VBN,VB,3,20.21089678249862
fashionably,3,RB,RB,3,20.21089678249862
prettier,3,JJR,JJ,3,20.21089678249862
dabble,3,VBP,VB,3,20.21089678249862
outwards,3,NNS,NN,3,20.21089678249862
disinclined,3,VBD,VB,3,20.21089678249862
omne,3,JJ,JJ,3,20.21089678249862
competence,3,NN,NN,3,20.21089678249862
florida,3,NNP,NN,1,8.321928094887362
spares,3,VBZ,VB,3,20.21089678249862
acquirement,3,NN,NN,3,20.21089678249862
clustering,3,VBG,VB,3,20.21089678249862
magdalen,3,NNP,NN,3,20.21089678249862
absorb,3,VB,VB,3,20.21089678249862
alias,3,NN,NN,2,14.643856189774725
negligently,3,RB,RB,3,20.21089678249862
loungers,3,NNS,NN,2,14.643856189774725
havoc,3,NN,NN,3,20.21089678249862
champed,3,VBD,VB,3,20.21089678249862
fiercer,3,NN,NN,3,20.21089678249862
pshaw,3,VB,VB,3,20.21089678249862
roadside,3,NN,NN,3,20.21089678249862
associations,3,NNS,NN,3,20.21089678249862
guardsmen,3,NNS,NN,1,8.321928094887362
wetted,3,VBD,VB,3,20.21089678249862
gossiping,3,VBG,VB,3,20.21089678249862
stimulants,3,NN,NN,2,14.643856189774725
portents,3,NNS,NN,3,20.21089678249862
typescript,3,NN,NN,2,14.643856189774725
baggy,3,JJ,JJ,3,20.21089678249862
vishnu,3,NNP,NN,2,14.643856189774725
hooting,3,NN,NN,3,20.21089678249862
unpleasantness,3,NN,NN,3,20.21089678249862
transformed,3,VBN,VB,3,20.21089678249862
befriended,3,VBN,VB,3,20.21089678249862
capacities,3,NNS,NN,3,20.21089678249862
chew,3,VB,VB,3,20.21089678249862
fluency,3,NN,NN,3,20.21089678249862
scandals,3,NNS,NN,3,20.21089678249862
sallies,3,NNS,NN,3,20.21089678249862
screening,3,VBG,VB,3,20.21089678249862
dealers,3,NN,NN,2,14.643856189774725
debated,3,VBD,VB,3,20.21089678249862
nondescript,3,NN,NN,3,20.21089678249862
groped,3,VBD,VB,3,20.21089678249862
moody,3,NN,NN,3,20.21089678249862
simplify,3,VB,VB,3,20.21089678249862
jem,3,NNP,NN,1,8.321928094887362
discoverable,3,JJ,JJ,3,20.21089678249862
rousing,3,VBG,VB,3,20.21089678249862
rollers,3,NNS,NN,2,14.643856189774725
snelling,3,NNP,NN,3,20.21089678249862
impartiality,3,NN,NN,3,20.21089678249862
imp,3,NN,NN,3,20.21089678249862
lawless,3,JJ,JJ,3,20.21089678249862
savages,3,NNS,NN,3,20.21089678249862
productive,3,JJ,JJ,3,20.21089678249862
values,3,VBZ,VB,3,20.21089678249862
martelli,3,JJ,JJ,2,14.643856189774725
christs,3,NNP,NN,3,20.21089678249862
matching,3,VBG,VB,3,20.21089678249862
saucy,3,JJ,JJ,3,20.21089678249862
explanatory,3,NN,NN,3,20.21089678249862
proclaiming,3,VBG,VB,3,20.21089678249862
cleverness,3,NN,NN,3,20.21089678249862
harden,3,VB,VB,3,20.21089678249862
candidate,3,NN,NN,3,20.21089678249862
armitage,3,NNP,NN,1,8.321928094887362
wagons,3,NNS,NN,2,14.643856189774725
pawnbroker,3,NN,NN,2,14.643856189774725
improvisations,3,NNS,NN,2,14.643856189774725
sow,3,VB,VB,3,20.21089678249862
castaway,3,NN,NN,2,14.643856189774725
sinfulness,3,NN,NN,3,20.21089678249862
hotherstones,3,NNP,NN,2,14.643856189774725
diggings,3,NN,NN,2,14.643856189774725
providentially,3,RB,RB,3,20.21089678249862
predominated,3,VBD,VB,3,20.21089678249862
tolerated,3,VBN,VB,3,20.21089678249862
smartest,3,NN,NN,3,20.21089678249862
shifts,3,NNS,NN,3,20.21089678249862
guessing,3,VBG,VB,3,20.21089678249862
crusoes,3,NNP,NN,2,14.643856189774725
wagging,3,JJ,JJ,3,20.21089678249862
meddling,3,NN,NN,3,20.21089678249862
stalls,3,NNS,NN,2,14.643856189774725
plagued,3,VBN,VB,3,20.21089678249862
insulting,3,VBG,VB,3,20.21089678249862
clamped,3,VBN,VB,2,14.643856189774725
composer,3,NN,NN,2,14.643856189774725
jarring,3,JJ,JJ,2,14.643856189774725
tobacconist,3,NN,NN,3,20.21089678249862
delightfully,3,JJ,JJ,3,20.21089678249862
buttoning,3,VBG,VB,3,20.21089678249862
enlightening,3,VBG,VB,3,20.21089678249862
valid,3,JJ,JJ,3,20.21089678249862
credible,3,JJ,JJ,2,14.643856189774725
customers,3,NNS,NN,3,20.21089678249862
governor,3,NN,NN,2,14.643856189774725
napoleons,3,NNS,NN,2,14.643856189774725
translation,3,NN,NN,2,14.643856189774725
punctuation,3,NN,NN,3,20.21089678249862
directors,3,NN,NN,1,8.321928094887362
crate,3,NN,NN,1,8.321928094887362
collusion,3,NN,NN,3,20.21089678249862
preach,3,VB,VB,2,14.643856189774725
butcher,3,NN,NN,3,20.21089678249862
conspirators,3,NNS,NN,3,20.21089678249862
colony,3,NN,NN,2,14.643856189774725
sinners,3,NN,NN,3,20.21089678249862
règle,3,NN,NN,2,14.643856189774725
reptiles,3,JJ,JJ,3,20.21089678249862
bequeath,3,NN,NN,3,20.21089678249862
arter,3,JJ,JJ,3,20.21089678249862
shortness,3,NN,NN,3,20.21089678249862
keenness,3,NN,NN,3,20.21089678249862
denies,3,VBZ,VB,3,20.21089678249862
involves,3,VBZ,VB,3,20.21089678249862
bracelets,3,NNS,NN,3,20.21089678249862
enables,3,VBZ,VB,3,20.21089678249862
vindicating,3,VBG,VB,3,20.21089678249862
surrounds,3,VBZ,VB,3,20.21089678249862
plaguy,3,NN,NN,3,20.21089678249862
flick,3,VB,VB,2,14.643856189774725
ironed,3,NN,NN,3,20.21089678249862
chooses,3,VBZ,VB,3,20.21089678249862
grievance,3,NN,NN,3,20.21089678249862
plaything,3,NN,NN,3,20.21089678249862
locksmith,3,NN,NN,1,8.321928094887362
mending,3,VBG,VB,3,20.21089678249862
bitterer,3,NN,NN,2,14.643856189774725
laundry,3,NN,NN,2,14.643856189774725
investments,3,NNS,NN,3,20.21089678249862
chilly,3,RB,RB,3,20.21089678249862
bewitched,3,JJ,JJ,3,20.21089678249862
needles,3,JJ,JJ,3,20.21089678249862
labelled,3,JJ,JJ,3,20.21089678249862
reopened,3,JJ,JJ,3,20.21089678249862
busybody,3,NN,NN,3,20.21089678249862
span,3,NN,NN,3,20.21089678249862
startlingly,3,RB,RB,3,20.21089678249862
mistresses,3,NNS,NN,3,20.21089678249862
gradation,3,NN,NN,3,20.21089678249862
unaccounted,3,JJ,JJ,2,14.643856189774725
oddly,3,RB,RB,3,20.21089678249862
cobblers,3,NN,NN,2,14.643856189774725
disasters,3,NNS,NN,3,20.21089678249862
ernests,3,NNP,NN,1,8.321928094887362
biography,3,NN,NN,3,20.21089678249862
adorable,3,JJ,JJ,3,20.21089678249862
acid,3,NN,NN,3,20.21089678249862
sinned,3,VBN,VB,3,20.21089678249862
unclouded,3,JJ,JJ,3,20.21089678249862
isolated,3,JJ,JJ,3,20.21089678249862
builder,3,NN,NN,3,20.21089678249862
flagstaff,3,NN,NN,1,8.321928094887362
arteries,3,NNS,NN,3,20.21089678249862
overlooks,3,VBZ,VB,3,20.21089678249862
inventor,3,NN,NN,3,20.21089678249862
mercys,3,NN,NN,3,20.21089678249862
puckered,3,VBN,VB,3,20.21089678249862
ebb,3,NN,NN,3,20.21089678249862
mutually,3,RB,RB,3,20.21089678249862
bullying,3,NN,NN,2,14.643856189774725
predictions,3,NNS,NN,3,20.21089678249862
analyse,3,VB,VB,3,20.21089678249862
genteel,3,NN,NN,3,20.21089678249862
carvings,3,NNS,NN,3,20.21089678249862
adjourned,3,VBN,VB,2,14.643856189774725
interviews,3,NNS,NN,3,20.21089678249862
barque,3,NN,NN,1,8.321928094887362
blotched,3,VBN,VB,3,20.21089678249862
budget,3,NN,NN,3,20.21089678249862
anderson,3,NNP,NN,3,20.21089678249862
freaks,3,VBD,VB,2,14.643856189774725
prosecuting,3,VBG,VB,3,20.21089678249862
poked,3,VBD,VB,2,14.643856189774725
morbidly,3,RB,RB,3,20.21089678249862
governing,3,VBG,VB,3,20.21089678249862
broom,3,NN,NN,2,14.643856189774725
strictest,3,JJS,JJ,3,20.21089678249862
fortnights,3,JJ,JJ,3,20.21089678249862
dominant,3,JJ,JJ,2,14.643856189774725
newest,3,JJS,JJ,3,20.21089678249862
jenningss,3,NNP,NN,2,14.643856189774725
sparkle,3,NN,NN,3,20.21089678249862
wag,3,VB,VB,3,20.21089678249862
advent,3,NN,NN,2,14.643856189774725
fumes,3,NNS,NN,3,20.21089678249862
whizzed,3,VBN,VB,2,14.643856189774725
lipped,3,VBD,VB,3,20.21089678249862
persecute,3,VB,VB,3,20.21089678249862
honeymoon,3,NN,NN,2,14.643856189774725
takings,3,NNS,NN,2,14.643856189774725
mastery,3,NN,NN,3,20.21089678249862
hides,3,VBZ,VB,3,20.21089678249862
peeled,3,VB,VB,3,20.21089678249862
pricked,3,VBD,VB,3,20.21089678249862
crystals,3,NN,NN,3,20.21089678249862
omens,3,NN,NN,3,20.21089678249862
indescribably,3,RB,RB,3,20.21089678249862
vilest,3,JJS,JJ,2,14.643856189774725
occult,3,NN,NN,2,14.643856189774725
grosset,3,NNP,NN,1,8.321928094887362
compromising,3,VBG,VB,3,20.21089678249862
hitting,3,VBG,VB,2,14.643856189774725
charcoal,3,NN,NN,3,20.21089678249862
preface,3,NN,NN,3,20.21089678249862
mahometan,3,NNP,NN,1,8.321928094887362
inexorably,3,RB,RB,3,20.21089678249862
tucker,3,NN,NN,2,14.643856189774725
deliberation,3,NN,NN,3,20.21089678249862
bashful,3,JJ,JJ,3,20.21089678249862
projection,3,NN,NN,3,20.21089678249862
sensitiveness,3,NN,NN,3,20.21089678249862
roughs,3,NN,NN,1,8.321928094887362
ministering,3,VBG,VB,3,20.21089678249862
lengths,3,NNS,NN,3,20.21089678249862
abstained,3,VBD,VB,3,20.21089678249862
les,3,NNS,NN,3,20.21089678249862
seedy,3,NN,NN,3,20.21089678249862
outbreaks,3,NNS,NN,3,20.21089678249862
staircases,3,NN,NN,3,20.21089678249862
vividly,3,RB,RB,3,20.21089678249862
emigrant,3,NN,NN,2,14.643856189774725
evolve,3,VBP,VB,3,20.21089678249862
salad,3,JJ,JJ,2,14.643856189774725
whisk,3,NN,NN,2,14.643856189774725
seafaring,3,VBG,VB,3,20.21089678249862
currents,3,NNS,NN,3,20.21089678249862
tartar,3,NNP,NN,2,14.643856189774725
latitude,3,NN,NN,3,20.21089678249862
bowls,3,NN,NN,3,20.21089678249862
superb,3,JJ,JJ,3,20.21089678249862
bowie,3,NN,NN,1,8.321928094887362
stringed,3,JJ,JJ,2,14.643856189774725
octavius,3,JJ,JJ,1,8.321928094887362
vagabonds,3,NNS,NN,3,20.21089678249862
distances,3,NN,NN,2,14.643856189774725
compatible,3,JJ,JJ,3,20.21089678249862
hens,3,NN,NN,3,20.21089678249862
beggary,3,JJ,JJ,3,20.21089678249862
civilisation,3,NN,NN,3,20.21089678249862
hoard,3,NN,NN,3,20.21089678249862
lapped,3,VBD,VB,2,14.643856189774725
companys,3,NNP,NN,2,14.643856189774725
bushe,3,NNP,NN,1,8.321928094887362
kennels,3,NN,NN,2,14.643856189774725
barricade,3,NN,NN,3,20.21089678249862
chop,3,NN,NN,3,20.21089678249862
groove,3,NN,NN,2,14.643856189774725
reaped,3,VBN,VB,2,14.643856189774725
toy,3,NN,NN,3,20.21089678249862
carpenters,3,NN,NN,3,20.21089678249862
pretends,3,VBZ,VB,3,20.21089678249862
shuts,3,NN,NN,3,20.21089678249862
berths,3,NNS,NN,3,20.21089678249862
bedding,3,NN,NN,3,20.21089678249862
cleaning,3,NN,NN,3,20.21089678249862
toys,3,NNS,NN,3,20.21089678249862
flurries,3,NNS,NN,2,14.643856189774725
counties,3,NNS,NN,2,14.643856189774725
transact,3,VB,VB,3,20.21089678249862
unpractised,3,JJ,JJ,3,20.21089678249862
buckles,3,NN,NN,3,20.21089678249862
emptying,3,VBG,VB,3,20.21089678249862
reliable,3,JJ,JJ,3,20.21089678249862
droning,3,VBG,VB,3,20.21089678249862
dénouement,3,NN,NN,3,20.21089678249862
debar,3,VB,VB,3,20.21089678249862
quieting,3,VBG,VB,3,20.21089678249862
tussock,3,NN,NN,2,14.643856189774725
pulses,3,NNS,NN,3,20.21089678249862
terrifying,3,VBG,VB,3,20.21089678249862
unsolved,3,JJ,JJ,3,20.21089678249862
drip,3,NN,NN,3,20.21089678249862
vacantly,3,RB,RB,3,20.21089678249862
noses,3,JJ,JJ,3,20.21089678249862
flighty,3,JJ,JJ,1,8.321928094887362
forged,3,NN,NN,3,20.21089678249862
commissioner,3,NNP,NN,2,14.643856189774725
conveyance,3,NN,NN,3,20.21089678249862
convicted,3,VBN,VB,3,20.21089678249862
murky,3,NN,NN,3,20.21089678249862
yearly,3,RB,RB,2,14.643856189774725
snugly,3,RB,RB,3,20.21089678249862
pruth,3,NNP,NN,1,8.321928094887362
straighten,3,VB,VB,2,14.643856189774725
perversely,3,RB,RB,3,20.21089678249862
eared,3,VBN,VB,3,20.21089678249862
flutes,3,NN,NN,3,20.21089678249862
conformable,3,JJ,JJ,3,20.21089678249862
lank,3,NN,NN,3,20.21089678249862
geology,3,NN,NN,3,20.21089678249862
imperial,3,JJ,JJ,3,20.21089678249862
whisky,3,NN,NN,3,20.21089678249862
awakens,3,VBZ,VB,3,20.21089678249862
infirmities,3,NN,NN,3,20.21089678249862
fishes,3,JJ,JJ,3,20.21089678249862
hebrew,3,NNP,NN,3,20.21089678249862
mohammedan,3,NNP,NN,2,14.643856189774725
kitchens,3,NNS,NN,3,20.21089678249862
proposes,3,VBZ,VB,3,20.21089678249862
sceptre,3,NN,NN,3,20.21089678249862
incognito,3,NN,NN,3,20.21089678249862
